route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,bikes_allowed
2,10_7,1582773566-10,SABINES,2,1,,
2,10_7,1582773574-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773445-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773601-10,JACOU,2,0,,
2,10_7,1582773453-10,SABINES,2,1,,
2,10_7,1582773457-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773454-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773602-10,JACOU,2,0,,
2,10_7,1582773452-10,SABINES,2,1,,
2,10_7,1582773456-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773449-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773603-10,JACOU,2,0,,
2,10_7,1582773451-10,SABINES,2,1,,
2,10_7,1582773455-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773448-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773604-10,JACOU,2,0,,
2,10_7,1582773450-10,SABINES,2,1,,
2,10_7,1582773446-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773447-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773605-10,JACOU,2,0,,
2,10_7,1582773532-10,SABINES,2,1,,
2,10_7,1582773441-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773442-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773606-10,JACOU,2,0,,
2,10_7,1582773533-10,SABINES,2,1,,
2,10_7,1582773499-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773440-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773608-10,JACOU,2,0,,
2,10_7,1582773534-10,SABINES,2,1,,
2,10_7,1582773500-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773474-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773609-10,JACOU,2,0,,
2,10_7,1582773531-10,SABINES,2,1,,
2,10_7,1582773501-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773467-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773610-10,JACOU,2,0,,
2,10_7,1582773535-10,SABINES,2,1,,
2,10_7,1582773502-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773468-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773607-10,JACOU,2,0,,
2,10_7,1582773537-10,SABINES,2,1,,
2,10_7,1582773503-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773469-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773611-10,JACOU,2,0,,
2,10_7,1582773538-10,SABINES,2,1,,
2,10_7,1582773504-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773470-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773612-10,JACOU,2,0,,
2,10_7,1582773539-10,SABINES,2,1,,
2,10_7,1582773505-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773471-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773613-10,JACOU,2,0,,
2,10_7,1582773536-10,SABINES,2,1,,
2,10_7,1582773506-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773473-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773614-10,JACOU,2,0,,
2,10_7,1582773540-10,SABINES,2,1,,
2,10_7,1582773508-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773475-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773615-10,JACOU,2,0,,
2,10_7,1582773541-10,SABINES,2,1,,
2,10_7,1582773509-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773472-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773616-10,JACOU,2,0,,
2,10_7,1582773543-10,SABINES,2,1,,
2,10_7,1582773510-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773476-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773617-10,JACOU,2,0,,
2,10_7,1582773544-10,SABINES,2,1,,
2,10_7,1582773507-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773477-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773618-10,JACOU,2,0,,
2,10_7,1582773545-10,SABINES,2,1,,
2,10_7,1582773511-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773478-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773619-10,JACOU,2,0,,
2,10_7,1582773542-10,SABINES,2,1,,
2,10_7,1582773512-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773479-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773620-10,JACOU,2,0,,
2,10_7,1582773546-10,SABINES,2,1,,
2,10_7,1582773513-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773480-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773622-10,JACOU,2,0,,
2,10_7,1582773547-10,SABINES,2,1,,
2,10_7,1582773514-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773481-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773623-10,JACOU,2,0,,
2,10_7,1582773548-10,SABINES,2,1,,
2,10_7,1582773515-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773482-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773624-10,JACOU,2,0,,
2,10_7,1582773549-10,SABINES,2,1,,
2,10_7,1582773516-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773483-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773621-10,JACOU,2,0,,
2,10_7,1582773550-10,SABINES,2,1,,
2,10_7,1582773517-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773484-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773625-10,JACOU,2,0,,
2,10_7,1582773551-10,SABINES,2,1,,
2,10_7,1582773518-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773485-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773626-10,JACOU,2,0,,
2,10_7,1582773552-10,SABINES,2,1,,
2,10_7,1582773519-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773486-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773627-10,JACOU,2,0,,
2,10_7,1582773553-10,SABINES,2,1,,
2,10_7,1582773520-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773487-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773628-10,JACOU,2,0,,
2,10_7,1582773554-10,SABINES,2,1,,
2,10_7,1582773521-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773488-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773629-10,JACOU,2,0,,
2,10_7,1582773555-10,SABINES,2,1,,
2,10_7,1582773522-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773489-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773630-10,JACOU,2,0,,
2,10_7,1582773556-10,SABINES,2,1,,
2,10_7,1582773523-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773490-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773631-10,JACOU,2,0,,
2,10_7,1582773557-10,SABINES,2,1,,
2,10_7,1582773524-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773491-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773632-10,JACOU,2,0,,
2,10_7,1582773558-10,SABINES,2,1,,
2,10_7,1582773525-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773492-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773633-10,JACOU,2,0,,
2,10_7,1582773559-10,SABINES,2,1,,
2,10_7,1582773526-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773493-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773634-10,JACOU,2,0,,
2,10_7,1582773560-10,SABINES,2,1,,
2,10_7,1582773527-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773494-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773635-10,JACOU,2,0,,
2,10_7,1582773561-10,SABINES,2,1,,
2,10_7,1582773528-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773495-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773636-10,JACOU,2,0,,
2,10_7,1582773562-10,SABINES,2,1,,
2,10_7,1582773529-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773496-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773637-10,JACOU,2,0,,
2,10_7,1582773563-10,SABINES,2,1,,
2,10_7,1582773530-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773497-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773638-10,JACOU,2,0,,
2,10_7,1582773653-10,SABINES,2,1,,
2,10_7,1582773651-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773498-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773639-10,JACOU,2,0,,
2,10_7,1582773656-10,SABINES,2,1,,
2,10_7,1582773649-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773646-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773643-10,JACOU,2,0,,
2,10_7,1582773655-10,SABINES,2,1,,
2,10_7,1582773640-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773641-10,JACOU,2,0,,
2,10_7,1582773654-10,SABINES,2,1,,
2,10_7,1582773657-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773644-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773681-10,JACOU,2,0,,
2,10_7,1582773650-10,SABINES,2,1,,
2,10_7,1582773648-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773645-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773684-10,SABINES,2,1,,
2,10_7,1582773680-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773642-10,JACOU,2,0,,
2,10_7,1582773686-10,SABINES,2,1,,
2,10_7,1582773685-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773647-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773427-10,JACOU,2,0,,
2,10_7,1582773679-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773672-10,SABINES,2,1,,
2,10_7,1582773673-10,ND DE SABLASSOU,2,0,,
2,10_7,1582773682-10,SABINES,2,1,,
2,10_7,1582773428-10,JACOU,2,0,,
2,10_7,1582773439-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773660-10,SABINES,2,1,,
2,10_7,1582773429-10,JACOU,2,0,,
2,10_7,1582773438-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773430-10,JACOU,2,0,,
2,10_7,1582773437-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773431-10,JACOU,2,0,,
2,10_7,1582773433-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773432-10,JACOU,2,0,,
2,10_7,1582773434-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773464-10,JACOU,2,0,,
2,10_7,1582773435-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773667-10,JACOU,2,0,,
2,10_7,1582773436-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773668-10,JACOU,2,0,,
2,10_7,1582773666-10,ST-JEAN DE VEDAS,2,1,,
2,10_7,1582773669-10,SABINES,2,1,,
2,10_7,1582773671-10,SABINES,2,1,,
2,10_8,1582777697-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777698-10,JACOU,2,0,,
2,10_8,1582777699-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777682-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777681-10,JACOU,2,0,,
2,10_8,1582777695-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777618-10,SABINES,2,1,,
2,10_8,1582777621-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777619-10,JACOU,2,0,,
2,10_8,1582777622-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777628-10,SABINES,2,1,,
2,10_8,1582777640-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777623-10,JACOU,2,0,,
2,10_8,1582777624-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777620-10,SABINES,2,1,,
2,10_8,1582777612-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777617-10,JACOU,2,0,,
2,10_8,1582777625-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777610-10,SABINES,2,1,,
2,10_8,1582777641-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777626-10,JACOU,2,0,,
2,10_8,1582777615-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777609-10,SABINES,2,1,,
2,10_8,1582777611-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777614-10,JACOU,2,0,,
2,10_8,1582777616-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777603-10,SABINES,2,1,,
2,10_8,1582777597-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777613-10,JACOU,2,0,,
2,10_8,1582777588-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777589-10,SABINES,2,1,,
2,10_8,1582777602-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777582-10,JACOU,2,0,,
2,10_8,1582777595-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777604-10,SABINES,2,1,,
2,10_8,1582777596-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777583-10,JACOU,2,0,,
2,10_8,1582777594-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777605-10,SABINES,2,1,,
2,10_8,1582777601-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777584-10,JACOU,2,0,,
2,10_8,1582777593-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777606-10,SABINES,2,1,,
2,10_8,1582777600-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777585-10,JACOU,2,0,,
2,10_8,1582777592-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777607-10,SABINES,2,1,,
2,10_8,1582777599-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777586-10,JACOU,2,0,,
2,10_8,1582777591-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777608-10,SABINES,2,1,,
2,10_8,1582777598-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777587-10,JACOU,2,0,,
2,10_8,1582777590-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777629-10,SABINES,2,1,,
2,10_8,1582777643-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777655-10,JACOU,2,0,,
2,10_8,1582777668-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777630-10,SABINES,2,1,,
2,10_8,1582777644-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777656-10,JACOU,2,0,,
2,10_8,1582777669-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777631-10,SABINES,2,1,,
2,10_8,1582777645-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777657-10,JACOU,2,0,,
2,10_8,1582777670-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777633-10,SABINES,2,1,,
2,10_8,1582777642-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777658-10,JACOU,2,0,,
2,10_8,1582777671-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777634-10,SABINES,2,1,,
2,10_8,1582777646-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777659-10,JACOU,2,0,,
2,10_8,1582777672-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777693-10,SABINES,2,1,,
2,10_8,1582777647-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777661-10,JACOU,2,0,,
2,10_8,1582777673-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777635-10,SABINES,2,1,,
2,10_8,1582777648-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777662-10,JACOU,2,0,,
2,10_8,1582777674-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777636-10,SABINES,2,1,,
2,10_8,1582777649-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777660-10,JACOU,2,0,,
2,10_8,1582777675-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777637-10,SABINES,2,1,,
2,10_8,1582777650-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777663-10,JACOU,2,0,,
2,10_8,1582777676-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777638-10,SABINES,2,1,,
2,10_8,1582777651-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777664-10,JACOU,2,0,,
2,10_8,1582777677-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777639-10,SABINES,2,1,,
2,10_8,1582777652-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777665-10,JACOU,2,0,,
2,10_8,1582777678-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777627-10,SABINES,2,1,,
2,10_8,1582777653-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777666-10,JACOU,2,0,,
2,10_8,1582777679-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777632-10,SABINES,2,1,,
2,10_8,1582777654-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777667-10,JACOU,2,0,,
2,10_8,1582777683-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777581-10,SABINES,2,1,,
2,10_8,1582777579-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777680-10,JACOU,2,0,,
2,10_8,1582777684-10,ND DE SABLASSOU,2,0,,
2,10_8,1582777685-10,SABINES,2,1,,
2,10_8,1582777696-10,JACOU,2,0,,
2,10_8,1582777578-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777686-10,SABINES,2,1,,
2,10_8,1582777563-10,JACOU,2,0,,
2,10_8,1582777576-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777564-10,JACOU,2,0,,
2,10_8,1582777687-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777565-10,JACOU,2,0,,
2,10_8,1582777577-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777566-10,JACOU,2,0,,
2,10_8,1582777575-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777567-10,JACOU,2,0,,
2,10_8,1582777574-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777568-10,JACOU,2,0,,
2,10_8,1582777570-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777569-10,JACOU,2,0,,
2,10_8,1582777571-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777580-10,JACOU,2,0,,
2,10_8,1582777572-10,ST-JEAN DE VEDAS,2,1,,
2,10_8,1582777573-10,SABINES,2,1,,
2,10_8,1582777688-10,SABINES,2,1,,
3,10_1,1582949758-10,PORT MARIANNE,3,1,,
3,10_1,1582949759-10,PORT MARIANNE,3,1,,
3,10_1,1582949750-10,PORT MARIANNE,3,1,,
3,10_1,1582949768-10,PORT MARIANNE,3,1,,
3,10_1,1582949753-10,JUVIGNAC,3,0,,
3,10_1,1582949787-10,PORT MARIANNE,3,1,,
3,10_1,1582950595-10,MOSSON,3,0,,
3,10_1,1582949798-10,PORT MARIANNE,3,1,,
3,10_1,1582950596-10,JUVIGNAC,3,0,,
3,10_1,1582949809-10,PORT MARIANNE,3,1,,
3,10_1,1582949752-10,JUVIGNAC,3,0,,
3,10_1,1582949835-10,PORT MARIANNE,3,1,,
3,10_1,1582949854-10,PORT MARIANNE,3,1,,
3,10_1,1582949751-10,JUVIGNAC,3,0,,
3,10_1,1582949760-10,PORT MARIANNE,3,1,,
3,10_1,1582949765-10,JUVIGNAC,3,0,,
3,10_1,1582949894-10,PORT MARIANNE,3,1,,
3,10_1,1582949922-10,PORT MARIANNE,3,1,,
3,10_1,1582950598-10,MOSSON,3,0,,
3,10_1,1582949918-10,PORT MARIANNE,3,1,,
3,10_1,1582949791-10,JUVIGNAC,3,0,,
3,10_1,1582949948-10,PORT MARIANNE,3,1,,
3,10_1,1582949771-10,PORT MARIANNE,3,1,,
3,10_1,1582949802-10,MOSSON,3,0,,
3,10_1,1582950599-10,JUVIGNAC,3,0,,
3,10_1,1582950022-10,PORT MARIANNE,3,1,,
3,10_1,1582949770-10,PORT MARIANNE,3,1,,
3,10_1,1582949813-10,MOSSON,3,0,,
3,10_1,1582949767-10,PORT MARIANNE,3,1,,
3,10_1,1582949838-10,JUVIGNAC,3,0,,
3,10_1,1582949852-10,MOSSON,3,0,,
3,10_1,1582950040-10,PORT MARIANNE,3,1,,
3,10_1,1582949785-10,PORT MARIANNE,3,1,,
3,10_1,1582949892-10,JUVIGNAC,3,0,,
3,10_1,1582949769-10,JUVIGNAC,3,0,,
3,10_1,1582949800-10,PORT MARIANNE,3,1,,
3,10_1,1582950092-10,PORT MARIANNE,3,1,,
3,10_1,1582949916-10,MOSSON,3,0,,
3,10_1,1582949921-10,JUVIGNAC,3,0,,
3,10_1,1582949837-10,PORT MARIANNE,3,1,,
3,10_1,1582949811-10,PORT MARIANNE,3,1,,
3,10_1,1582949766-10,MOSSON,3,0,,
3,10_1,1582949947-10,JUVIGNAC,3,0,,
3,10_1,1582949891-10,PORT MARIANNE,3,1,,
3,10_1,1582949851-10,PORT MARIANNE,3,1,,
3,10_1,1582949764-10,MOSSON,3,0,,
3,10_1,1582949915-10,PORT MARIANNE,3,1,,
3,10_1,1582950023-10,JUVIGNAC,3,0,,
3,10_1,1582950068-10,MOSSON,3,0,,
3,10_1,1582949790-10,PORT MARIANNE,3,1,,
3,10_1,1582949934-10,PORT MARIANNE,3,1,,
3,10_1,1582949789-10,JUVIGNAC,3,0,,
3,10_1,1582949801-10,MOSSON,3,0,,
3,10_1,1582949788-10,PORT MARIANNE,3,1,,
3,10_1,1582949945-10,PORT MARIANNE,3,1,,
3,10_1,1582949783-10,JUVIGNAC,3,0,,
3,10_1,1582949839-10,MOSSON,3,0,,
3,10_1,1582949784-10,PORT MARIANNE,3,1,,
3,10_1,1582950004-10,PORT MARIANNE,3,1,,
3,10_1,1582950091-10,JUVIGNAC,3,0,,
3,10_1,1582949893-10,MOSSON,3,0,,
3,10_1,1582950039-10,PORT MARIANNE,3,1,,
3,10_1,1582949792-10,PORT MARIANNE,3,1,,
3,10_1,1582949812-10,JUVIGNAC,3,0,,
3,10_1,1582949917-10,MOSSON,3,0,,
3,10_1,1582949797-10,PORT MARIANNE,3,1,,
3,10_1,1582949793-10,PORT MARIANNE,3,1,,
3,10_1,1582949853-10,JUVIGNAC,3,0,,
3,10_1,1582949920-10,MOSSON,3,0,,
3,10_1,1582949833-10,PORT MARIANNE,3,1,,
3,10_1,1582950096-10,PORT MARIANNE,3,1,,
3,10_1,1582949794-10,JUVIGNAC,3,0,,
3,10_1,1582949946-10,MOSSON,3,0,,
3,10_1,1582949888-10,PORT MARIANNE,3,1,,
3,10_1,1582949808-10,PORT MARIANNE,3,1,,
3,10_1,1582949795-10,JUVIGNAC,3,0,,
3,10_1,1582950001-10,MOSSON,3,0,,
3,10_1,1582949912-10,PORT MARIANNE,3,1,,
3,10_1,1582949849-10,PORT MARIANNE,3,1,,
3,10_1,1582949796-10,JUVIGNAC,3,0,,
3,10_1,1582949804-10,MOSSON,3,0,,
3,10_1,1582949932-10,PORT MARIANNE,3,1,,
3,10_1,1582949807-10,PORT MARIANNE,3,1,,
3,10_1,1582950044-10,JUVIGNAC,3,0,,
3,10_1,1582949806-10,MOSSON,3,0,,
3,10_1,1582949943-10,PORT MARIANNE,3,1,,
3,10_1,1582949824-10,PORT MARIANNE,3,1,,
3,10_1,1582949805-10,JUVIGNAC,3,0,,
3,10_1,1582950097-10,MOSSON,3,0,,
3,10_1,1582950002-10,PORT MARIANNE,3,1,,
3,10_1,1582949826-10,PORT MARIANNE,3,1,,
3,10_1,1582949832-10,JUVIGNAC,3,0,,
3,10_1,1582949825-10,MOSSON,3,0,,
3,10_1,1582949828-10,PORT MARIANNE,3,1,,
3,10_1,1582950042-10,PORT MARIANNE,3,1,,
3,10_1,1582949887-10,JUVIGNAC,3,0,,
3,10_1,1582949848-10,MOSSON,3,0,,
3,10_1,1582949829-10,PORT MARIANNE,3,1,,
3,10_1,1582949830-10,PORT MARIANNE,3,1,,
3,10_1,1582949911-10,JUVIGNAC,3,0,,
3,10_1,1582949827-10,MOSSON,3,0,,
3,10_1,1582950094-10,PORT MARIANNE,3,1,,
3,10_1,1582949834-10,PORT MARIANNE,3,1,,
3,10_1,1582949931-10,JUVIGNAC,3,0,,
3,10_1,1582949831-10,MOSSON,3,0,,
3,10_1,1582949846-10,PORT MARIANNE,3,1,,
3,10_1,1582949889-10,PORT MARIANNE,3,1,,
3,10_1,1582949941-10,JUVIGNAC,3,0,,
3,10_1,1582949845-10,MOSSON,3,0,,
3,10_1,1582949850-10,PORT MARIANNE,3,1,,
3,10_1,1582949913-10,PORT MARIANNE,3,1,,
3,10_1,1582950000-10,JUVIGNAC,3,0,,
3,10_1,1582950045-10,MOSSON,3,0,,
3,10_1,1582949873-10,PORT MARIANNE,3,1,,
3,10_1,1582949933-10,PORT MARIANNE,3,1,,
3,10_1,1582949847-10,JUVIGNAC,3,0,,
3,10_1,1582949872-10,MOSSON,3,0,,
3,10_1,1582949876-10,PORT MARIANNE,3,1,,
3,10_1,1582949944-10,PORT MARIANNE,3,1,,
3,10_1,1582949875-10,JUVIGNAC,3,0,,
3,10_1,1582949874-10,MOSSON,3,0,,
3,10_1,1582949878-10,PORT MARIANNE,3,1,,
3,10_1,1582950003-10,PORT MARIANNE,3,1,,
3,10_1,1582950098-10,JUVIGNAC,3,0,,
3,10_1,1582949896-10,MOSSON,3,0,,
3,10_1,1582950041-10,PORT MARIANNE,3,1,,
3,10_1,1582949880-10,PORT MARIANNE,3,1,,
3,10_1,1582949877-10,JUVIGNAC,3,0,,
3,10_1,1582949910-10,MOSSON,3,0,,
3,10_1,1582949881-10,PORT MARIANNE,3,1,,
3,10_1,1582949882-10,PORT MARIANNE,3,1,,
3,10_1,1582949884-10,JUVIGNAC,3,0,,
3,10_1,1582949930-10,MOSSON,3,0,,
3,10_1,1582949883-10,PORT MARIANNE,3,1,,
3,10_1,1582950093-10,PORT MARIANNE,3,1,,
3,10_1,1582949879-10,JUVIGNAC,3,0,,
3,10_1,1582949942-10,MOSSON,3,0,,
3,10_1,1582949890-10,PORT MARIANNE,3,1,,
3,10_1,1582949886-10,PORT MARIANNE,3,1,,
3,10_1,1582949885-10,JUVIGNAC,3,0,,
3,10_1,1582949999-10,MOSSON,3,0,,
3,10_1,1582949914-10,PORT MARIANNE,3,1,,
3,10_1,1582949908-10,PORT MARIANNE,3,1,,
3,10_1,1582949907-10,JUVIGNAC,3,0,,
3,10_1,1582949904-10,MOSSON,3,0,,
3,10_1,1582949924-10,PORT MARIANNE,3,1,,
3,10_1,1582949909-10,PORT MARIANNE,3,1,,
3,10_1,1582950043-10,JUVIGNAC,3,0,,
3,10_1,1582949906-10,MOSSON,3,0,,
3,10_1,1582949951-10,PORT MARIANNE,3,1,,
3,10_1,1582949937-10,PORT MARIANNE,3,1,,
3,10_1,1582949905-10,JUVIGNAC,3,0,,
3,10_1,1582950095-10,MOSSON,3,0,,
3,10_1,1582950025-10,PORT MARIANNE,3,1,,
3,10_1,1582949936-10,PORT MARIANNE,3,1,,
3,10_1,1582949939-10,JUVIGNAC,3,0,,
3,10_1,1582949938-10,MOSSON,3,0,,
3,10_1,1582949966-10,PORT MARIANNE,3,1,,
3,10_1,1582950064-10,PORT MARIANNE,3,1,,
3,10_1,1582949964-10,JUVIGNAC,3,0,,
3,10_1,1582949968-10,MOSSON,3,0,,
3,10_1,1582949965-10,PORT MARIANNE,3,1,,
3,10_1,1582949971-10,PORT MARIANNE,3,1,,
3,10_1,1582949976-10,JUVIGNAC,3,0,,
