stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
765,21122,Marbrerie,"BIGOSS",43.653816,3.955996,,,1
766,21202,Gustave Courbet,"GUSTAVE, COURBET",43.65818,3.976118,,,1
767,42193,Amandiers,"Amandié",43.609871,3.80109,,,1
768,21205,Parc Vendargues,"PARC VENDARGUES",43.660618,3.97547,,,1
769,21206,Frédéric Mistral,"FREDERIC, MISTRAL",43.664017,3.97423,,,1
770,21207,Devèzes,"DEVEZES",43.662781,3.970257,,,1
771,21208,Monnaie,"MONNAIE",43.661293,3.969942,,,1
773,21210,Balances,"Bigoss",43.657742,3.968317,,,1
774,21211,Arènes Roger Itier,"arenes,  rogé itié",43.655289,3.967504,,,1
775,21212,Parc Gouneaud,"PAUL, GOU NAUD",43.654217,3.964031,,,1
777,21214,Châtaigniers,"CHATAIGNIERS",43.649254,3.956436,,,1
778,21216,Route de Nîmes,"RoutE, DE NIMES",43.641781,3.942508,,,1
779,21223,Albert Dubout,"ALBERT, DUBOUT",43.662243,3.974885,,,1
780,21224,Bigos,"BIGOSS",43.655239,3.949957,,,1
781,21225,Marbrerie,"BIGOSS",43.653904,3.955491,,,1
782,22101,Place de la Liberté,"PLace LIBERTE",43.632736,3.895914,,,1
783,22102,Closerie des Guilhems,"clos, des guilhem",43.634285,3.895114,,,1
787,22106,Pigeonniers,"FESQUET",43.65353,3.883927,,,1
788,22107,Stade,"staade",43.653492,3.8892,,,1
789,22108,Château,"CHATEAU",43.654644,3.891646,,,1
790,22109,Église,"EGLISE",43.657642,3.8894,,,1
791,22110,Cimetière,"CIMeutière, CLAPIERS",43.657909,3.892107,,,1
792,22111,Moulières,"MOULIERES",43.659775,3.893693,,,1
793,22113,Cap Alpha,"CAPe ALPHA",43.659763,3.900058,,,1
794,22114,De Bocaud,"DE BO CAUD",43.659592,3.903817,,,1
795,22115,Cimetière Jacou,"CIMeutière, JACOU",43.659271,3.908675,,,1
816,22163,Idate,"idate",43.652412,3.894928,,,1
820,22202,Le Pontil,"PONT DE LA DRAille",43.662239,3.924484,,,1
821,22203,Lou Pradet,"LOU PRADET",43.662109,3.921632,,,1
822,22204,Hélios,"Hé LI OSse",43.661339,3.919122,,,1
823,22205,Tournesol,"TOURNESOL",43.660313,3.915527,,,1
824,22206,Coeur de Ville,"COEUR DE VILLE",43.659546,3.913759,,,1
825,22207,Cimetière Jacou,"CIMeutière, JACOU",43.659466,3.907566,,,1
826,22209,Cap Alpha,"CAPe ALPHA",43.659882,3.900717,,,1
827,22211,Moulières,"MOULIERES",43.660084,3.894754,,,1
828,22212,Olivette,"olivètte",43.658501,3.88925,,,1
829,22213,Leenhardt,"LEENHARDT",43.656708,3.884892,,,1
834,22219,Closerie des Guilhems,"clos, des guilhem",43.634903,3.894785,,,1
835,22220,Place de la Liberté,"PLace LIBERTE",43.632477,3.895956,,,1
837,27131,Cap Alpha,"CAPe ALPHA",43.659882,3.900717,,,1
842,22264,Idate,"idate",43.652176,3.895207,,,1
844,22266,Vincent Auriol,"VINCENT, AURIOL",43.647755,3.864012,,,1
845,23102,Rapatel,"RAPATEL",43.651581,3.864213,,,1
846,23103,Picheyrou,"PICHEYROU",43.653133,3.860082,,,1
847,23104,Aqueduc,"AQUEuDUC",43.654266,3.85615,,,1
848,23105,Mas de Gué,"MAS DE GUé",43.657505,3.85163,,,1
849,23106,Chemin du Cambas,"CHemin DU CAMBASse",43.658596,3.850545,,,1
850,23107,La Lironde,"LA LIRONDE",43.659966,3.849021,,,1
851,23108,Fontaine des Chênes,"FONT DES CHENES",43.662186,3.84721,,,1
852,23109,Quatre Chemins,"QUATRE CHEMINS",43.665218,3.846423,,,1
853,23110,Font du Noyer,"FONT DU NOYER",43.665913,3.852522,,,1
854,23111,Chemin Neuf,"CHEuMIN NEUF",43.667107,3.858548,,,1
855,23112,La Grand Font,"LA GRAND FONT",43.668949,3.861012,,,1
856,23113,Picadous,"PICADOU",43.669403,3.862102,,,1
857,23114,Distillerie,"DI STILLERIE",43.675056,3.867393,,,1
858,23115,Baillarguet,"BAILLARGUET",43.677727,3.867192,,,1
859,23116,Pendances,"pendance",43.684414,3.863605,,,1
860,23117,Pont Vert,"pont vert",43.68647,3.863859,,,1
861,23118,Moulin Neuf,"MOULIN NEUF",43.691189,3.862659,,,1
862,23119,Mandarine,"MANDARINE",43.694244,3.862494,,,1
863,23120,Cave Coopérative,"CAVE, COOPERATIVE",43.69529,3.862571,,,1
864,23121,Frayssinet,"FRAYSSINET",43.696712,3.862807,,,1
865,23122,Mairie,"MAIRIE",43.697205,3.864964,,,1
866,23139,Les Baronnes,"LES BARONNES",43.691143,3.871381,,,1
868,23125,Cirad de Baillarguet,"CIRAD, de BAILLARGUet",43.684292,3.876536,,,1
869,23130,Occitanie,"OCCITANIE",43.634617,3.848337,,,1
870,23131,Ducque,"DUCQUE",43.697094,3.869,,,1
871,23132,Coste Rousse,"COSTE ROUSSE",43.694557,3.871063,,,1
872,23133,Font de Salomé,"FONT DE SALOMé",43.67852,3.873394,,,1
873,23201,Mairie,"MAIRIE",43.697338,3.863753,,,1
874,23206,Frayssinet,"FRAYSSINET",43.696896,3.8628,,,1
876,23208,Mandarine,"MANDARINE",43.694248,3.862456,,,1
877,23210,Moulin Neuf,"MOULIN NEUF",43.69125,3.862624,,,1
878,23211,Pont Vert,"pont vert",43.686325,3.86383,,,1
879,23212,Pendances,"pendance",43.684422,3.863569,,,1
880,23213,Baillarguet,"BAILLARGUET",43.677292,3.866982,,,1
881,23214,Distillerie,"DI STILLERIE",43.67522,3.867249,,,1
882,23215,Picadous,"PICADOU",43.669842,3.861655,,,1
883,23216,La Grand Font,"LA GRAND FONT",43.668755,3.860202,,,1
884,23217,Chemin Neuf,"CHEuMIN NEUF",43.667404,3.858605,,,1
885,23218,Font du Noyer,"FONT DU NOYER",43.665936,3.852349,,,1
886,23219,Quatre Chemins,"QUATRE CHEMINS",43.664879,3.845696,,,1
887,23220,Fontaine des Chênes,"FONT DES CHENES",43.661835,3.847312,,,1
888,23221,La Lironde,"LA LIRONDE",43.660141,3.848778,,,1
889,23222,Chemin du Cambas,"CHemin DU CAMBASse",43.658855,3.850193,,,1
890,23223,Mas de Gué,"MAS DE GUé",43.657242,3.851747,,,1
891,23224,Aqueduc,"aqueu duc",43.65414,3.856184,,,1
892,23225,Picheyrou,"PICHEYROU",43.653103,3.860267,,,1
893,23226,Rapatel,"RAPATEL",43.651505,3.864508,,,1
894,23230,Coste Rousse,"COSTE ROUSSE",43.694611,3.87104,,,1
895,23231,Ducque,"DUCQUE",43.697166,3.868854,,,1
896,23233,Cirad de Baillarguet,"CIRAD, de BAILLARGUet",43.684292,3.876536,,,1
897,23237,Font de Salomé,"FONT DE SALOMé",43.678185,3.873039,,,1
899,24104,Avenue de Rome,"avenue, de rome",43.643188,3.823992,,,1
900,24105,Genêts,"genêts",43.645977,3.811437,,,1
901,24106,Le Rio,"le rio",43.646599,3.807863,,,1
902,24107,Garriguettes,"garriguettes",43.646854,3.805752,,,1
903,24108,Cave Coopérative,"CAVE, COOPERATIVE",43.646927,3.801768,,,1
904,24109,Grabels Centre,"grabels, centre",43.647591,3.799185,,,1
905,24110,Source,"source",43.650539,3.791201,,,1
907,24112,Les Terrasses,"les terrasse",43.654171,3.790303,,,1
908,24118,Galéra,"galéra",43.636677,3.836509,,,1
910,24201,Le Pradas,"le pradasse",43.660675,3.792165,,,1
911,24202,Les Terrasses,"les terrasse",43.654495,3.790398,,,1
912,24204,Source,"source",43.650551,3.79104,,,1
913,24205,Grabels Centre,"grabels, centre",43.647572,3.799073,,,1
914,24206,Cave Coopérative,"CAVE, COOPERATIVE",43.64687,3.801903,,,1
915,24207,Garriguettes,"garriguettes",43.646835,3.805888,,,1
916,24208,Le Rio,"le rio",43.646469,3.808144,,,1
917,24209,Genêts,"genêts",43.645893,3.811608,,,1
918,24210,Avenue de Rome,"avenue, de rome",43.642952,3.824134,,,1
919,24218,Galéra,"galéra",43.636711,3.836584,,,1
921,25101,Récantou,"RECANTOU",43.613132,3.815761,,,1
922,25102,La Plaine,"LA PLAINE",43.611782,3.814525,,,1
923,25103,Rivière,"rivière",43.609394,3.81549,,,1
924,25104,Églantiers,"EGLANTIERS",43.607948,3.812942,,,1
925,25105,Luminaire,"LUMINAIRE",43.607922,3.810887,,,1
926,25106,Marjories,"MARJORIES",43.609741,3.807878,,,1
927,25107,Valat de la Fosse,"VALAT DE LA FOSS",43.610474,3.805584,,,1
928,25108,Route de Saint-Georges,"RouTE de SainT j'orge",43.612869,3.809209,,,1
933,25223,Courpouyran,"cour pouyran",43.620846,3.78776,,,1
934,25114,Village,"VILLAGE",43.625286,3.799233,,,1
935,25115,Calade,"CALADE",43.627743,3.79958,,,1
936,25116,Mélanie,"MELANIE",43.630497,3.79819,,,1
937,25118,Hauts de Fontcaude,"Hauts DE FONTCAUDE",43.63203,3.799628,,,1
941,25201,Fontcaude,"FONTCAUDE",43.632111,3.801858,,,1
942,25202,Mélanie,"MELANIE",43.630096,3.798329,,,1
943,25203,Calade,"CALADE",43.627399,3.7992,,,1
944,25204,Village,"VILLAGE",43.623871,3.800174,,,1
945,25123,Courpouyran,"cour pouyran",43.620754,3.787844,,,1
950,25210,Route de Saint-Georges,"RouTE de SainT j'orge",43.612743,3.808673,,,1
951,25211,Valat de la Fosse,"VALAT DE LA FOSS",43.610504,3.805498,,,1
952,25212,Marjories,"MARJORIES",43.609619,3.806873,,,1
953,25213,Luminaire,"LUMINAIRES",43.607727,3.811192,,,1
954,25214,Églantiers,"EGLANTIERS",43.607998,3.813141,,,1
955,25215,Rivière,"rivière",43.609768,3.815773,,,1
956,25216,La Plaine,"LA PLAINE",43.611862,3.81459,,,1
957,25217,Récantou,"RECANTOU",43.613148,3.815996,,,1
959,25219,Hauts de Fontcaude,"Hauts DE FONTCAUDE",43.632114,3.799482,,,1
963,26101,Jasses,"JASSES",43.570934,3.82765,,,1
965,26103,Centre Commercial,"Centre COMERssIAL",43.570808,3.847157,,,1
970,26108,La Lauze,"LA LAUZE",43.561859,3.84671,,,1
971,26109,Mas de Magret,"masse de magré",43.567322,3.828112,,,1
972,26110,Val des Garrigues,"vall de garrigue",43.566677,3.826773,,,1
973,26111,Cave Coopérative,"CAVE, COOPERATIVE",43.573368,3.827244,,,1
978,26206,Centre Commercial,"Centre COMERssIAL",43.570812,3.846909,,,1
980,26208,Jasses,"JASSES",43.570698,3.828522,,,1
981,26209,Cave Coopérative,"CAVE, COOPERATIVE",43.573509,3.827359,,,1
982,26210,Val des Garrigues,"vall de garrigue",43.566677,3.826773,,,1
983,26211,Mas de Magret,"masse de magré",43.567322,3.828112,,,1
984,27103,Manse,"MANSE",43.570969,3.877748,,,1
985,27104,Entreprises,"ENTREPRISES",43.564186,3.879247,,,1
995,27114,Les Pins,"LES PINS",43.590637,3.873319,,,1
996,27115,Passerines,"PASSEuRINES",43.588654,3.872437,,,1
998,27201,Crédit Agricole,"CRéDIT, AGRICOLE",43.558441,3.87636,,,1
1007,27210,Entreprises,"ENTREPRISES",43.564125,3.879319,,,1
1008,27211,Manse,"MANSE",43.570995,3.877786,,,1
1013,28104,Boirargues,"BOIRARGUES",43.582256,3.926429,,,1
1019,28110,Lauriers,"LAURIERS",43.568691,3.945709,,,1
1020,28111,Croix du Languedoc,"CRoix, DU LANGUEu DOC",43.566685,3.948892,,,1
1021,28112,Pérols Centre - Bazille,"PEROLS, CENTRE",43.562786,3.9505,,,1
1022,28113,Saint-Jean,"SAINT j'an",43.561123,3.952419,,,1
1023,28114,Pérols Sud,"PEROLS, SUD",43.559299,3.958956,,,1
1025,28116,Bonadona,"BONADONA",43.555573,3.965896,,,1
1026,28117,Cabanes de Pérols,"CABANE de PéROLS",43.55233,3.968609,,,1
1027,28202,Cabanes de Pérols,"CABANE de PéROLS",43.550724,3.96907,,,1
1028,28203,Bonadona,"BONADONA",43.554661,3.966747,,,1
1030,28205,Pérols Sud,"PEROLS, SUD",43.559673,3.95846,,,1
1031,28206,Saint-Jean,"SAINT j'an",43.561195,3.952322,,,1
1032,28207,Pérols Centre - Bazille,"PEROLS, CENTRE",43.562813,3.950625,,,1
1033,28208,Croix du Languedoc,"CRoix, DU LANGUEu DOC",43.566765,3.948956,,,1
1034,28209,Lauriers,"LAURIERS",43.56905,3.945274,,,1
1040,28215,Boirargues,"BOIRARGUES",43.582256,3.926429,,,1
1044,29104,Biste,"BISTE",43.655621,4.000005,,,1
1045,29105,Treille,"TREILLE",43.656593,4.002274,,,1
1046,29106,Paul Cézanne,"PAUL CEZANNE",43.659966,4.006843,,,1
1047,29107,Le Grès,"LE GRES",43.662575,4.008641,,,1
1048,29108,Mairie de Baillargues,"MAIRIE, DE BAILLARGUES",43.661091,4.013823,,,1
1049,29109,Le Levant,"LE LEVANT",43.66169,4.018039,,,1
1050,29110,Fenouillet,"FENOUILLET",43.664032,4.022442,,,1
1051,29111,Collège Le Bérange,"COLLèGE, le BéRANGE",43.667282,4.023368,,,1
1054,29126,Sophoras,"SOPHORASse",43.668427,4.026536,,,1
1055,29127,Micocoulier,"MICOCOULIER",43.666775,4.030462,,,1
1059,29202,Fenouillet,"FENOUILLET",43.664577,4.021406,,,1
1060,29203,Gaston Baissette,"GASTON BAISSETTE",43.664494,4.017094,,,1
1061,29204,Paradis,"PARADIS",43.663956,4.014118,,,1
1062,29205,Mairie de Baillargues,"MAIRIE, DE BAILLARGUES",43.661919,4.013241,,,1
1063,29206,Le Grès,"LE GRES",43.662704,4.008211,,,1
1064,29207,Paul Cézanne,"PAUL CEZANNE",43.659103,4.00579,,,1
1065,29208,Treille,"TREILLE",43.656719,4.002327,,,1
1066,29209,Biste,"BISTE",43.655991,4.000127,,,1
1068,29222,Micocoulier,"Mi CO COULIER",43.666866,4.03044,,,1
1069,29223,Sophoras,"SOPHORASse",43.668465,4.026561,,,1
1071,41101,Mosson,"mosson",43.616314,3.819778,,,1
1072,41103,Halles de la Paillade,"HALLES  DE LA PAILLADE",43.627563,3.817496,,,1
1073,41105,Saint-Paul,"SAINT Pol",43.630653,3.821078,,,1
1074,41107,Hauts de Massane,"HAUTS DE MASSANE",43.636364,3.822762,,,1
1075,41109,Euromédecine,"euro médecinne",43.638966,3.827682,,,1
1076,41111,Malbosc - Domaine d'Ô,"MAL BOSC, domaine d'o",43.634583,3.833186,,,1
1077,41113,Château d'Ô,"CHATEAU D'eau",43.631435,3.843079,,,1
1078,41115,Occitanie,"OCCITANIE",43.634624,3.848449,,,1
1079,41117,Hôpital Lapeyronie,"hôpital, lapaironi",43.631645,3.852566,,,1
1080,41119,Universités Sciences et Lettres,"universités des sciences, et  lettres",43.629116,3.861558,,,1
1081,41121,Saint-Éloi,"SAINT tEt LOI",43.626984,3.865684,,,1
1082,41123,Boutonnet - Cité des Arts,"BOUTONNET!cité des arts",43.622581,3.868078,,,1
1083,41125,Stade Philippidès,"s'tAAde filipi d'èsse",43.618984,3.869454,,,1
1084,41127,Place Albert 1er - Saint-Charles,"place ALBERT premié, st charles",43.616444,3.874236,,,1
1085,41129,Louis Blanc - Agora de la Danse,"LOU I BLANC, agora de la danse",43.614738,3.878323,,,1
1086,41131,Corum,"CORUM",43.614246,3.881947,,,1
1087,41133,Comédie,"com édie",43.608364,3.879673,,,1
1088,41135,Gare Saint-Roch,"GARE SAINT ROCH",43.605732,3.880146,,,1
1090,41139,Antigone,"anti gOnne.",43.608578,3.886656,,,1
1091,41141,Léon Blum,"léon bloume",43.608906,3.890154,,,1
1092,41143,Place de l'Europe,"PLace DE L'EUROPE",43.607182,3.893955,,,1
1093,41145,Rives du Lez,"rive du lèze",43.604065,3.894921,,,1
1094,41147,Moularès (Hôtel de Ville),"MOULA RèSse, hôtel, deux ville",43.600723,3.89535,,,1
1095,41149,Port Marianne,"PORT MARIANNE",43.60157,3.899616,,,1
1096,41153,Millénaire,"MI Lé NAIRE",43.602875,3.910105,,,1
1097,41155,Odysseum,"oDYSSé homme",43.604115,3.920617,,,1
1098,41201,Odysseum,"oDYSSé homme",43.604122,3.920666,,,1
1099,41203,Millénaire,"mI Lé NAIRE",43.602901,3.910105,,,1
1100,41207,Port Marianne,"PORT MARIANNE",43.601559,3.89917,,,1
1101,41209,Moularès (Hôtel de Ville),"MOULA RèSse, hôtel, deux ville",43.600731,3.895424,,,1
1102,41211,Rives du Lez,"rive du lèze",43.604012,3.894932,,,1
1103,41213,Place de l'Europe,"PLace DE L'EUROPE",43.607296,3.89392,,,1
1104,41215,Léon Blum,"léon bloume",43.608932,3.890179,,,1
1105,41217,Antigone,"anti gOnne.",43.608597,3.88662,,,1
1107,41221,Gare Saint-Roch,"GARE SAINT ROCH",43.605759,3.880171,,,1
1108,41223,Comédie,"com édie",43.608356,3.879722,,,1
1109,41225,Corum,"CORUM",43.6143,3.882011,,,1
1110,41227,Louis Blanc - Agora de la Danse,"LOU I BLANC, agora de la danse",43.614731,3.878385,,,1
1111,41229,Place Albert 1er - Saint-Charles,"place ALBERT premié, st charles",43.616398,3.874272,,,1
1112,41231,Stade Philippidès,"s'tAAde filipi d'èsse",43.61898,3.869491,,,1
1113,41233,Boutonnet - Cité des Arts,"BOUTONNET!cité des arts",43.622589,3.868115,,,1
1114,41235,Saint-Éloi,"SAINT tEt LOI",43.626999,3.865709,,,1
1115,41237,Universités Sciences et Lettres,"universités des sciences, et  lettres",43.629154,3.861571,,,1
1116,41239,Hôpital Lapeyronie,"hôpital, lapaironi",43.63166,3.852591,,,1
1117,41241,Occitanie,"OCCITANIE",43.634651,3.848474,,,1
1118,41243,Château d'Ô,"CHATEAU D'eau",43.631409,3.843054,,,1
1119,41245,Malbosc - Domaine d'Ô,"MAL BOSC, domaine d'o",43.634602,3.833224,,,1
1120,41247,Euromédecine,"euro médecinne",43.638992,3.82767,,,1
1121,41249,Hauts de Massane,"HAUTS DE MASSANE",43.636364,3.822712,,,1
1122,41251,Saint-Paul,"SAINT Pol",43.63068,3.821054,,,1
1123,41253,Halles de la Paillade,"HALLES DE LA PAILLADE",43.627563,3.817459,,,1
1144,13204,Campus Agropolis,"CAMPUS - AGRauPOLISse",43.644676,3.868683,,,1
1161,24116,La Valsière,"la valsière",43.650005,3.832303,,,1
1162,24117,L'Île Bleue,"l'île, bleu",43.648899,3.831073,,,1
1163,24121,Malbosc - Domaine d'Ô,"malbosc",43.634686,3.833684,,,1
1165,24123,Caducée,"cas ducée",43.643414,3.833195,,,1
1166,24124,Croix de Lavit,"croix de lavite",43.639122,3.839049,,,1
1167,24125,Gaston Planté,"gaston planté",43.645851,3.830486,,,1
1168,24211,Euromédecine,"euromédecine",43.63913,3.828911,,,1
1169,24215,L'Île Bleue,"l'île, bleu",43.648922,3.832572,,,1
1170,24220,Malbosc - Domaine d'Ô,"malbosc",43.634972,3.833061,,,1
1171,24223,Caducée,"cas ducée",43.643467,3.833147,,,1
1172,24224,Croix de Lavit,"croix de lavite",43.639343,3.839315,,,1
1173,24225,Gaston Planté,"gaston planté",43.646477,3.831307,,,1
1175,28125,Parc Expo,"PARC EXPO",43.572723,3.944216,,,1
1176,28126,Plein Sud,"PLEIN SUD",43.571461,3.942276,,,1
1178,28225,Parc Expo,"PARC EXPO",43.572788,3.944712,,,1
1179,28226,Plein Sud,"PLEIN SUD",43.571667,3.942789,,,1
1180,42101,Saint-Jean de Védas Centre,"Saint j'en de védasse CENTRE",43.574799,3.830422,,,1
1181,42103,Saint-Jean le Sec,"Saint j'en LE SEC",43.57058,3.837569,,,1
1182,42105,La Condamine,"LA conda mine",43.571594,3.844198,,,1
1183,42107,Victoire 2,"VICTOIRE 2",43.574764,3.849573,,,1
1184,42111,Sabines,"SABINES",43.583931,3.86003,,,1
1185,42113,Villeneuve d'Angoulême,"Villeuneuve, d'Angoulême",43.58873,3.865736,,,1
1186,42115,Croix d'Argent,"CROIX D'ARGENT",43.592361,3.866477,,,1
1187,42117,Mas Drevon,"masse dreu vont",43.595459,3.867908,,,1
1188,42119,Lemasson,"LEu MAçon",43.593704,3.873266,,,1
1189,42121,Saint-Cléophas,"SAINT CLéo PHASse",43.594982,3.87617,,,1
1190,42123,Nouveau Saint-Roch,"nouveau saint-roch",43.599487,3.875635,,,1
1191,42125,Rondelet,"RONdeu LET",43.603073,3.876239,,,1
1192,42127,Gare Saint-Roch,"GARE SAINT ROCH",43.604481,3.879753,,,1
1193,42129,Place Carnot,"PLACE CARNOT",43.603825,3.884102,,,1
1194,42131,Voltaire,"voltère",43.603546,3.889055,,,1
1195,42133,Rives du Lez - Consuls de Mer,"rive du lèze!consul de mer",43.603939,3.893767,,,1
1196,42137,Pompignane,"POMPIGNANE",43.612728,3.894997,,,1
1197,42139,Les Aubes,"LES AUBES",43.613964,3.88851,,,1
1198,42141,Corum,"CORUM",43.614292,3.881837,,,1
1199,42143,Beaux-Arts,"BEAUX zARTS",43.616993,3.883543,,,1
1200,42145,Jeu de Mail des Abbés,"Jeu de maïle des abé",43.620205,3.884088,,,1
1201,42147,Aiguelongue,"AIGUEu LONGUE",43.626213,3.8831,,,1
1202,42149,Saint-Lazare,"saint La zard",43.626614,3.888581,,,1
1203,42151,Charles de Gaulle,"charles de gaulle",43.628548,3.897706,,,1
1204,42153,Clairval,"claire val",43.630188,3.90259,,,1
1205,42155,La Galine,"la ga line",43.631451,3.909023,,,1
1206,42157,Centurions,"CENTURIONS",43.63279,3.915706,,,1
1207,42159,Notre-Dame de Sablassou,"notre dame, de SABLA SOU",43.634232,3.922257,,,1
1210,42163,Aube Rouge,"AUBEU ROUGE",43.638535,3.924926,,,1
1211,42165,Via Domitia,"VIA DO MIssia",43.646526,3.929952,,,1
1212,42167,Georges Pompidou,"j'orge POMPIDOU",43.649265,3.921003,,,1
1213,42169,Jacou,"JACOU",43.654598,3.912868,,,1
1215,42203,Georges Pompidou,"j'orge POMPIDOU",43.649258,3.920965,,,1
1216,42205,Via Domitia,"VIA DO MIssia",43.646526,3.92989,,,1
1217,42207,Aube Rouge,"aUBEU ROUGE",43.638527,3.924889,,,1
1219,42211,Notre-Dame de Sablassou,"notre dame, de SABLA SOU",43.634262,3.922233,,,1
1220,42213,Centurions,"CENTURIONS",43.63282,3.915695,,,1
1221,42215,La Galine,"la ga linnE",43.631477,3.909011,,,1
1222,42217,Clairval,"clère val",43.630215,3.902578,,,1
1223,42219,Charles de Gaulle,"charles de gaulle",43.628567,3.897669,,,1
1224,42221,Saint-Lazare,"saint La zard",43.62664,3.888557,,,1
1225,42223,Aiguelongue,"AIGUEu LONGUE",43.626251,3.883089,,,1
1226,42225,Jeu de Mail des Abbés,"Jeu de maïle des abé",43.620205,3.884039,,,1
1227,42227,Beaux-Arts,"BEAUX zARTS",43.617012,3.883507,,,1
1228,42229,Corum,"CORUM",43.614258,3.881849,,,1
1229,42231,Les Aubes,"LES AUBES",43.613949,3.888398,,,1
1230,42233,Pompignane,"POMPIGNANE",43.612442,3.89489,,,1
1232,42237,Rives du Lez - Consuls de Mer,"rive du lèze!consul de mer",43.603981,3.893768,,,1
1233,42239,Voltaire,"voltère",43.603573,3.889081,,,1
1234,42241,Place Carnot,"PLACE CARNOT",43.603825,3.884127,,,1
1235,42243,Gare Saint-Roch,"GARE SAINT ROCH",43.6045,3.879717,,,1
1236,42245,Rondelet,"RONdeu LET",43.603073,3.876363,,,1
1237,42247,Nouveau Saint-Roch,"nouveau saint roch",43.599541,3.875587,,,1
1238,42249,Saint-Cléophas,"sAINT CLéo PHASse",43.595001,3.876121,,,1
1239,42251,Lemasson,"LEu MAsson",43.593731,3.873291,,,1
1240,42253,Mas Drevon,"masse dreu vont",43.595478,3.867871,,,1
1241,42255,Croix d'Argent,"CROIX D'ARGENT",43.592361,3.866427,,,1
1242,42257,Villeneuve d'Angoulême,"Villeuneuve, d'Angoulême",43.588734,3.865687,,,1
1243,42259,Sabines,"SABINE",43.583904,3.859968,,,1
1245,42263,Victoire 2,"VICTOIRE 2",43.574802,3.849525,,,1
1246,42265,La Condamine,"LA conda mine",43.571594,3.844198,,,1
1247,42267,Saint-Jean le Sec,"Saint j'en LE SEC",43.570618,3.83757,,,1
1256,5133,Hortus,"HORTUSse",43.643215,3.860115,,,1
1257,5134,Nazareth,"NAZARETH",43.621696,3.880293,,,1
1259,5136,Aiguelongue,"AIGUEu LONGUE",43.626408,3.882177,,,1
1261,5232,Nazareth,"NAZARETH",43.621651,3.880242,,,1
1262,5233,Sainte-Odile,"SAINTE ODILE",43.622616,3.873165,,,1
1263,5234,Marie Caizergues,"MARIE CAIZERGUES",43.621227,3.875417,,,1
1264,5236,Aiguelongue,"AIGUEu LONGUE",43.626759,3.882076,,,1
1265,6123,Plan des 4 Seigneurs,"PLAN, des 4 SEIGNEURS",43.640839,3.857947,,,1
1266,6126,Georges Brassens,"j'orge BRASSinsse",43.595692,3.862422,,,1
1267,6127,Place du 8 Mai,"PLACE, DU 8 MAI",43.599949,3.867038,,,1
1268,6226,Georges Brassens,"j'orge BRASSinsse",43.595863,3.862451,,,1
1269,6227,Place du 8 Mai,"PLACE, DU 8 MAI",43.59959,3.866509,,,1
1271,8131,Place Carnot,"PLACE CARNOT",43.603226,3.883765,,,1
1272,8132,Henri René,"henri, reuné",43.6031,3.881943,,,1
1273,9138,Volta Fizeau,"VOLTA FIZEAU",43.61385,3.913253,,,1
1274,9139,Évariste Galois,"EVARISTE GALLOIS",43.609261,3.912223,,,1
1275,9140,Samuel Morse,"SAMUEL MORSE",43.60638,3.913059,,,1
1276,9236,Volta Fizeau,"VOLTA - FIZEAU",43.613972,3.913639,,,1
1277,9239,Samuel Morse,"SAMUEL MORSE",43.607105,3.913462,,,1
1278,10133,Millénaire,"MI Lé NAIRE",43.603432,3.909984,,,1
1279,10144,Vauguières,"VAUGUIERES",43.604504,3.906958,,,1
1281,10146,Lagoya,"lago yia",43.612183,3.906006,,,1
1282,10147,Pinville,"PIN VILLE",43.614029,3.904522,,,1
1283,10148,Semard,"sémard",43.619633,3.904317,,,1
1285,10150,Charles de Gaulle,"charles  DE GAULLE",43.628231,3.896645,,,1
1286,10151,Saint-Lazare,"saint Lazard",43.627327,3.888984,,,1
1287,10152,Sabines,"SABINES",43.583691,3.860395,,,1
1288,10154,Pastourelles,"PASTOURELLES",43.621838,3.90121,,,1
1289,10155,Mas de Bagnères,"MAS DE BAGNèRES",43.587318,3.858266,,,1
1290,10233,Millénaire,"MI Lé NAIRE",43.603294,3.910141,,,1
1292,10244,Le Grand M,"LE GRAND tème",43.591099,3.854644,,,1
1293,10245,Saint-Lazare,"st La zard",43.627129,3.889053,,,1
1294,10246,Charles de Gaulle,"charles DE GAULLE",43.62809,3.896567,,,1
1295,10247,Semard,"sémard",43.619671,3.904244,,,1
1296,10248,Pinville,"PIN VILLE",43.613888,3.904518,,,1
1297,10249,Lagoya,"lago yia",43.612122,3.905942,,,1
1299,10251,Vauguières,"VAUGUIERES",43.604439,3.906882,,,1
1300,10252,Pastourelles,"PASTOURELLES",43.621845,3.90048,,,1
1301,10253,Mas de Bagnères,"MAS DE BAGNèRES",43.587513,3.858469,,,1
1302,11113,Pierre Rouge,"PIERRE, ROUGE",43.623047,3.882594,,,1
1303,11127,Marie Caizergues,"MARIE CAIZERGUES",43.621281,3.875394,,,1
1304,11128,Sainte-Odile,"SAINTE ODILE",43.622772,3.872996,,,1
1305,11210,Pierre Rouge,"PIERRE, ROUGE",43.622932,3.882529,,,1
1307,12130,TaM,"TAM",43.581402,3.870313,,,1
1308,12131,Demeter,"démé tère",43.583012,3.872211,,,1
1311,12227,TaM,"TAM",43.581432,3.870067,,,1
1312,12228,Demeter,"démé tère",43.583527,3.8722,,,1
1314,14106,Saint-Maur,"SAINT MAUR",43.621006,3.893874,,,1
